path,score
examples/gyrase_aahe/corc_extracted/A877.sdf,55.97013145685196
examples/gyrase_aahe/corc_extracted/A1195.sdf,55.82022845745087
examples/gyrase_aahe/corc_extracted/A1624.sdf,55.617795675992966
examples/gyrase_aahe/corc_extracted/A817.sdf,55.391961097717285
examples/gyrase_aahe/corc_extracted/A1502.sdf,54.75836622714996
examples/gyrase_aahe/corc_extracted/A1720.sdf,54.58013129234314
examples/gyrase_aahe/corc_extracted/A1944.sdf,54.373958349227905
examples/gyrase_aahe/corc_extracted/A1316.sdf,53.80369305610657
examples/gyrase_aahe/corc_extracted/A1838.sdf,53.62244337797165
examples/gyrase_aahe/corc_extracted/A2159.sdf,53.46816146373749
examples/gyrase_aahe/corc_extracted/A2109.sdf,53.417805790901184
examples/gyrase_aahe/corc_extracted/A1212.sdf,53.3171865940094
examples/gyrase_aahe/corc_extracted/A2102.sdf,53.2868458032608
examples/gyrase_aahe/corc_extracted/A2126.sdf,53.27595543861389
examples/gyrase_aahe/corc_extracted/A315.sdf,53.22681641578674
examples/gyrase_aahe/corc_extracted/A2127.sdf,53.21821177005768
examples/gyrase_aahe/corc_extracted/A2114.sdf,53.16221785545349
examples/gyrase_aahe/corc_extracted/A1908.sdf,53.15827143192291
examples/gyrase_aahe/corc_extracted/A2120.sdf,53.12606608867645
examples/gyrase_aahe/corc_extracted/A1560.sdf,53.0966511964798
examples/gyrase_aahe/corc_extracted/A2110.sdf,53.077348709106445
examples/gyrase_aahe/corc_extracted/A1771.sdf,53.019365072250366
examples/gyrase_aahe/corc_extracted/A1652.sdf,53.006757497787476
examples/gyrase_aahe/corc_extracted/A1893.sdf,53.004661321640015
examples/gyrase_aahe/corc_extracted/A1591.sdf,53.001150727272034
examples/gyrase_aahe/corc_extracted/A1881.sdf,52.995657205581665
examples/gyrase_aahe/corc_extracted/A1887.sdf,52.96979999542236
examples/gyrase_aahe/corc_extracted/A1952.sdf,52.956350326538086
examples/gyrase_aahe/corc_extracted/A1907.sdf,52.9403578042984
examples/gyrase_aahe/corc_extracted/A2115.sdf,52.921934604644775
